"id","samp_period","series","series_rep","rep_id","log.co2pmin_22","log.co2pmin_26","log.co2pmin_28","log.co2pmin_24","log.co2pmin_32","log.co2pmin_30","z.log.mass_22","z.log.mass_26","z.log.mass_28","z.log.mass_24","z.log.mass_32","z.log.mass_30","prior_temp_22","prior_temp_26","prior_temp_28","prior_temp_24","prior_temp_32","prior_temp_30"
"ld0140",2,"ld0140_2","ld0140_2_c_co2_samp_2","c_co2_samp_2",-4.17114784,-3.393932553,-4.744996578,-3.567390534,-3.353397639,-2.874941449,-1.06094053425304,-1.06094053425304,-1.03580874948129,-0.406436438967599,-1.03580874948129,-0.406436438967599,25.6,22,22.8,23,28,24
"ld0140",3,"ld0140_3","ld0140_3_c_co2_samp_1","c_co2_samp_1",NA,-4.059642114,-3.84299897,-4.044025309,-3.816934198,-4.121877543,-1.1367706553506,-1.3335892783381,-1.3335892783381,-0.927728480562266,-1.1367706553506,-0.927728480562266,24,22,26,30,22,33.5
"ld0140",3,"ld0140_3","ld0140_3_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.744760023,-3.955464278,-3.589922372,-3.292941918,-1.1367706553506,-1.3335892783381,-1.3335892783381,-0.927728480562266,-1.1367706553506,-0.927728480562266,24,22,26,30,22,33.5
"ld0140",4,"ld0140_4","ld0140_4_c_co2_samp_1","c_co2_samp_1",-3.872894668,-3.834111343,-3.786067033,-3.803079794,-3.454925615,-3.383561364,1.54701435729606,1.54701435729606,-0.627207215557288,-0.445454624720014,-0.445454624720014,-0.627207215557288,26,27.5,27.5,32,30,28
"ld0140",4,"ld0140_4","ld0140_4_c_co2_samp_2","c_co2_samp_2",-4.242665464,-3.706966398,-3.574966561,-3.568892611,-3.296265476,-3.529693499,1.54701435729606,1.54701435729606,-0.627207215557288,-0.445454624720014,-0.445454624720014,-0.627207215557288,26,27.5,27.5,32,30,28
"ld0140",5,"ld0140_5","ld0140_5_c_co2_samp_1","c_co2_samp_1",-3.801985209,-4.473089541,-3.796710546,-3.546080982,-4.48066917,-3.384845768,0.0339329285225686,-0.390877613050976,-0.229154136315689,-0.390877613050976,-0.229154136315689,0.0339329285225686,26,26,26,26,28,22
"ld0140",5,"ld0140_5","ld0140_5_c_co2_samp_2","c_co2_samp_2",-3.712217089,-3.961568842,-3.621619972,-3.685528474,-3.431044154,-3.554249245,0.0339329285225686,-0.390877613050976,-0.229154136315689,-0.390877613050976,-0.229154136315689,0.0339329285225686,26,26,26,26,28,22
"ld0140",6,"ld0140_6","ld0140_6_c_co2_samp_1","c_co2_samp_1",NA,-4.033815718,-4.334926208,-4.07209974,NA,-3.294955498,-0.571491628272717,-0.603285777250199,-0.603285777250199,-0.571491628272717,-0.414226209135683,-0.414226209135683,25,28,25.5,22,25,32
"ld0140",6,"ld0140_6","ld0140_6_c_co2_samp_2","c_co2_samp_2",NA,-3.740780312,-4.325377997,-4.261058277,NA,-3.27434446,-0.571491628272717,-0.603285777250199,-0.603285777250199,-0.571491628272717,-0.414226209135683,-0.414226209135683,25,28,25.5,22,25,32
"ld0140",7,"ld0140_7","ld0140_7_c_co2_samp_1","c_co2_samp_1",NA,-3.972576564,-4.435425594,-4.691766875,-3.85322409,NA,-0.747802455507865,-0.747802455507865,-0.747802455507865,-1.01909412439327,-1.01909412439327,-0.747802455507865,24.5,22,24,24.5,24,28
"ld0140",7,"ld0140_7","ld0140_7_c_co2_samp_2","c_co2_samp_2",NA,-4.048897237,-3.497214388,-4.603702948,-3.727027311,NA,-0.747802455507865,-0.747802455507865,-0.747802455507865,-1.01909412439327,-1.01909412439327,-0.747802455507865,24.5,22,24,24.5,24,28
"ld0140",8,"ld0140_8","ld0140_8_c_co2_samp_1","c_co2_samp_1",-4.398521314,-4.051611354,-3.350164861,NA,-3.413029158,-3.646005795,-0.894739060061758,-0.683278815399185,-0.683278815399185,-1.0693338161154,-0.894739060061758,-1.0693338161154,32,25,26,30,22,23.5
"ld0140",8,"ld0140_8","ld0140_8_c_co2_samp_2","c_co2_samp_2",-4.369589932,-3.943432532,-3.233696454,-5.683298785,-3.390097921,-3.46673738,-0.894739060061758,-0.683278815399185,-0.683278815399185,-1.0693338161154,-0.894739060061758,-1.0693338161154,32,25,26,30,22,23.5
"ld0140",9,"ld0140_9","ld0140_9_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.987028515,-3.968276161,-3.408954123,-3.998184112,-1.34224756766223,-1.60605026464539,-1.34224756766223,-1.40309598247512,-1.40309598247512,-1.60605026464539,28,30,25,32,25,24
"ld0140",9,"ld0140_9","ld0140_9_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.797234435,-4.264551879,-3.645327711,-3.748958396,-1.34224756766223,-1.60605026464539,-1.34224756766223,-1.40309598247512,-1.40309598247512,-1.60605026464539,28,30,25,32,25,24
"ld0142",1,"ld0142_1","ld0142_1_c_co2_samp_1","c_co2_samp_1",-5.347021097,-3.851951453,-3.833126155,-3.46514362,-3.809176146,-3.580013389,-1.29904129860289,-0.731627012184728,-1.19620603363324,-0.731627012184728,-1.29904129860289,-1.19620603363324,32,20,30,26,26.5,28.5
"ld0142",1,"ld0142_1","ld0142_1_c_co2_samp_2","c_co2_samp_2",-4.690479753,-3.556319982,-3.836229813,-3.529688133,-3.827782115,-3.256270025,-1.29904129860289,-0.731627012184728,-1.19620603363324,-0.731627012184728,-1.29904129860289,-1.19620603363324,32,20,30,26,26.5,28.5
"ld0142",10,"ld0142_10","ld0142_10_c_co2_samp_1","c_co2_samp_1",NA,-4.450377538,-4.418594199,-4.221851365,-3.61937243,-4.070341585,-1.71383269050804,-1.81380987832132,-1.71383269050804,-1.94272348453046,-1.81380987832132,-1.94272348453046,28,22.5,22,30,26,23
"ld0142",10,"ld0142_10","ld0142_10_c_co2_samp_2","c_co2_samp_2",NA,-4.311994816,-4.363963609,-4.118659321,-3.454508171,-4.175020111,-1.71383269050804,-1.81380987832132,-1.71383269050804,-1.94272348453046,-1.81380987832132,-1.94272348453046,28,22.5,22,30,26,23
"ld0142",2,"ld0142_2","ld0142_2_c_co2_samp_1","c_co2_samp_1",-4.568659539,-4.401301476,-3.482728108,-4.322981425,-3.793319784,NA,-1.58821453590748,-1.3076655504205,-1.3076655504205,-1.49076080265109,-1.49076080265109,-1.58821453590748,30,25,26,32,25.6,28
"ld0142",2,"ld0142_2","ld0142_2_c_co2_samp_2","c_co2_samp_2",-4.330924318,-3.785589002,NA,-4.435763104,-3.646346105,NA,-1.58821453590748,-1.3076655504205,-1.3076655504205,-1.49076080265109,-1.49076080265109,-1.58821453590748,30,25,26,32,25.6,28
"ld0142",3,"ld0142_3","ld0142_3_c_co2_samp_1","c_co2_samp_1",-4.229366646,-3.802826654,-3.927578762,NA,-3.809950631,-3.477521545,-1.52607342784237,-1.85963335330157,-1.98922690824475,-1.52607342784237,-1.85963335330157,-1.98922690824475,24.5,32,24,22,25.5,28
"ld0142",3,"ld0142_3","ld0142_3_c_co2_samp_2","c_co2_samp_2",-4.124789909,-4.029258119,-3.954477724,NA,-3.82633121,-3.67598426,-1.52607342784237,-1.85963335330157,-1.98922690824475,-1.52607342784237,-1.85963335330157,-1.98922690824475,24.5,32,24,22,25.5,28
"ld0142",4,"ld0142_4","ld0142_4_c_co2_samp_1","c_co2_samp_1",-4.695307648,-4.236930536,-3.98725236,-4.260170235,-3.690804996,-3.358868003,-1.64183084640265,-1.57931024745387,-1.64183084640265,-1.42055902409526,-1.57931024745387,-1.42055902409526,25,25,22,26.5,26,24
"ld0142",4,"ld0142_4","ld0142_4_c_co2_samp_2","c_co2_samp_2",-4.437025738,NA,-3.796803459,-4.137747431,-3.619957457,-3.290598937,-1.64183084640265,-1.57931024745387,-1.64183084640265,-1.42055902409526,-1.57931024745387,-1.42055902409526,25,25,22,26.5,26,24
"ld0142",5,"ld0142_5","ld0142_5_c_co2_samp_1","c_co2_samp_1",-4.458986906,-3.877824418,NA,NA,-3.884003534,-3.714002382,-1.02744745726404,-1.02744745726404,-0.977446321877287,-0.977446321877287,-0.723550457985413,-0.723550457985413,25,22,24,24.5,30,25.5
"ld0142",5,"ld0142_5","ld0142_5_c_co2_samp_2","c_co2_samp_2",-4.581871527,-4.04340819,-3.381774698,NA,-3.279069787,-3.600972928,-1.02744745726404,-1.02744745726404,-0.977446321877287,-0.977446321877287,-0.723550457985413,-0.723550457985413,25,22,24,24.5,30,25.5
"ld0142",6,"ld0142_6","ld0142_6_c_co2_samp_1","c_co2_samp_1",-4.922523924,-4.753413386,NA,-5.129994592,-4.012171722,-4.115232535,-1.67775792020295,-1.44681892055421,-1.59712786884051,-1.44681892055421,-1.67775792020295,-1.59712786884051,23,24,23.5,23,22,28
"ld0142",6,"ld0142_6","ld0142_6_c_co2_samp_2","c_co2_samp_2",-4.658239584,-4.246688593,-4.36202852,-4.641430043,-3.849965508,-3.973191898,-1.67775792020295,-1.44681892055421,-1.59712786884051,-1.44681892055421,-1.67775792020295,-1.59712786884051,23,24,23.5,23,22,28
"ld0142",7,"ld0142_7","ld0142_7_c_co2_samp_1","c_co2_samp_1",NA,NA,NA,-4.901734674,-3.777450814,-4.080579522,-1.84127523882751,-1.49076080265109,-1.66876235250787,-1.66876235250787,-1.84127523882751,-1.49076080265109,25,30,25,28,22,25
"ld0142",7,"ld0142_7","ld0142_7_c_co2_samp_2","c_co2_samp_2",NA,NA,NA,-4.299051379,-3.749850993,-4.143700671,-1.84127523882751,-1.49076080265109,-1.66876235250787,-1.66876235250787,-1.84127523882751,-1.49076080265109,25,30,25,28,22,25
"ld0142",8,"ld0142_8","ld0142_8_c_co2_samp_1","c_co2_samp_1",NA,-3.947390497,-3.268427987,NA,-3.439760083,NA,-1.48195480540623,-1.23890770192661,-1.23890770192661,-1.42930359434366,-1.48195480540623,-1.42930359434366,22.5,23,26,23.5,22,24
"ld0142",8,"ld0142_8","ld0142_8_c_co2_samp_2","c_co2_samp_2",NA,-4.142828919,-3.291355118,NA,-3.499123328,NA,-1.48195480540623,-1.23890770192661,-1.23890770192661,-1.42930359434366,-1.48195480540623,-1.42930359434366,22.5,23,26,23.5,22,24
"ld0142",9,"ld0142_9","ld0142_9_c_co2_samp_1","c_co2_samp_1",NA,NA,-4.002003415,NA,NA,-3.794519774,-1.32493952355387,-1.47315763623026,-1.32493952355387,-1.47315763623026,-1.56152873069457,-1.56152873069457,28,24,23,22,30,23
"ld0142",9,"ld0142_9","ld0142_9_c_co2_samp_2","c_co2_samp_2",NA,NA,-4.080633385,-2.291992517,NA,-3.714735171,-1.32493952355387,-1.47315763623026,-1.32493952355387,-1.47315763623026,-1.56152873069457,-1.56152873069457,28,24,23,22,30,23
"ld0143",1,"ld0143_1","ld0143_1_c_co2_samp_1","c_co2_samp_1",NA,NA,NA,-3.717768195,-2.881400336,-3.508588977,1.36438839740924,0.819660594216402,1.36438839740924,0.846702758970394,0.846702758970394,0.819660594216402,27,25,22,25,24,26
"ld0143",1,"ld0143_1","ld0143_1_c_co2_samp_2","c_co2_samp_2",NA,NA,NA,NA,-3.170936911,-3.142433574,1.36438839740924,0.819660594216402,1.36438839740924,0.846702758970394,0.846702758970394,0.819660594216402,27,25,22,25,24,26
"ld0143",10,"ld0143_10","ld0143_10_c_co2_samp_1","c_co2_samp_1",-4.252424587,-3.939355672,-3.712885452,-4.130226762,-3.01778353,-3.503066879,1.12572503244911,0.389486814304468,0.530569845483658,0.530569845483658,1.12572503244911,0.389486814304468,32,30,24,22.5,22.5,23
"ld0143",10,"ld0143_10","ld0143_10_c_co2_samp_2","c_co2_samp_2",-4.258724002,-3.804990206,-3.83610103,-4.49991575,-3.035396154,-3.599178553,1.12572503244911,0.389486814304468,0.530569845483658,0.530569845483658,1.12572503244911,0.389486814304468,32,30,24,22.5,22.5,23
"ld0143",2,"ld0143_2","ld0143_2_c_co2_samp_1","c_co2_samp_1",-4.282133969,-4.11151799,-4.319518906,-4.196025523,-3.497328704,-3.791384524,0.488482592056493,0.310913289175024,0.310913289175024,0.231629849891294,0.488482592056493,0.231629849891294,26.5,23.5,26,24,22,24
"ld0143",2,"ld0143_2","ld0143_2_c_co2_samp_2","c_co2_samp_2",-4.616518878,-4.128927584,-4.091464083,-3.893971627,-3.327454626,-3.871324635,0.488482592056493,0.310913289175024,0.310913289175024,0.231629849891294,0.488482592056493,0.231629849891294,26.5,23.5,26,24,22,24
"ld0143",3,"ld0143_3","ld0143_3_c_co2_samp_1","c_co2_samp_1",-2.757185144,-3.349322574,-3.796341903,-4.347194705,-3.434021803,-4.659586794,0.19535375226814,0.14431395019164,0.19535375226814,0.0856169051299505,0.0856169051299505,0.14431395019164,26,25.5,22,32,23.5,26
"ld0143",3,"ld0143_3","ld0143_3_c_co2_samp_2","c_co2_samp_2",-3.024747923,-3.650677301,-3.948771832,-4.550156365,NA,-3.831473082,0.19535375226814,0.14431395019164,0.19535375226814,0.0856169051299505,0.0856169051299505,0.14431395019164,26,25.5,22,32,23.5,26
"ld0143",4,"ld0143_4","ld0143_4_c_co2_samp_1","c_co2_samp_1",-4.461473268,-4.122240832,-3.703443998,NA,-3.079149178,-3.538676459,0.460311859939606,0.460311859939606,0.551538016793952,0.551538016793952,0.506043485485885,0.506043485485885,26,25,24,23,24,32
"ld0143",4,"ld0143_4","ld0143_4_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.626719977,-4.3825765,-3.049221432,-3.488735181,0.460311859939606,0.460311859939606,0.551538016793952,0.551538016793952,0.506043485485885,0.506043485485885,26,25,24,23,24,32
"ld0143",5,"ld0143_5","ld0143_5_c_co2_samp_1","c_co2_samp_1",-4.771986143,-3.797371707,-3.845395363,-4.557991744,-3.132922623,NA,0.467363025861864,0.375252949840381,0.310913289175024,0.375252949840381,0.467363025861864,0.310913289175024,24,24,30,24.5,22,25
"ld0143",5,"ld0143_5","ld0143_5_c_co2_samp_2","c_co2_samp_2",-4.466328334,-3.969026595,-4.123757097,-4.688825047,-3.185443895,NA,0.467363025861864,0.375252949840381,0.310913289175024,0.375252949840381,0.467363025861864,0.310913289175024,24,24,30,24.5,22,25
"ld0143",6,"ld0143_6","ld0143_6_c_co2_samp_1","c_co2_samp_1",-4.253767594,NA,-3.510233668,-4.211862403,-2.69619238,-3.22341625,0.460311859939606,0.495511167136373,0.495511167136373,0.453255023597822,0.453255023597822,0.460311859939606,24.5,28,25,23.5,24,22
"ld0143",6,"ld0143_6","ld0143_6_c_co2_samp_2","c_co2_samp_2",-4.605527245,NA,-3.692384494,-4.506412756,-2.690826844,-3.200722246,0.460311859939606,0.495511167136373,0.495511167136373,0.453255023597822,0.453255023597822,0.460311859939606,24.5,28,25,23.5,24,22
"ld0143",7,"ld0143_7","ld0143_7_c_co2_samp_1","c_co2_samp_1",-4.245949392,-3.801096084,NA,-4.130764318,-3.229256069,NA,0.18080121905218,0.28216575971988,0.18080121905218,0.28216575971988,0.33956694897915,0.33956694897915,23,24,22,22.5,30,22.5
"ld0143",7,"ld0143_7","ld0143_7_c_co2_samp_2","c_co2_samp_2",-4.211820505,-3.901903376,NA,-4.070147545,-3.476709336,-3.598826947,0.18080121905218,0.28216575971988,0.18080121905218,0.28216575971988,0.33956694897915,0.33956694897915,23,24,22,22.5,30,22.5
"ld0143",8,"ld0143_8","ld0143_8_c_co2_samp_1","c_co2_samp_1",-4.674515615,-3.984907922,-3.666161976,-4.21435081,-3.355192053,-3.223174366,-0.15317811609819,-0.0329683524602703,0.129676456358821,0.129676456358821,-0.15317811609819,-0.0329683524602703,32,30,23.5,28,23,23
"ld0143",8,"ld0143_8","ld0143_8_c_co2_samp_2","c_co2_samp_2",-4.487745534,-4.361340902,-3.714755946,-4.40125056,-3.304608879,-3.164142848,-0.15317811609819,-0.0329683524602703,0.129676456358821,0.129676456358821,-0.15317811609819,-0.0329683524602703,32,30,23.5,28,23,23
"ld0143",9,"ld0143_9","ld0143_9_c_co2_samp_1","c_co2_samp_1",-4.547066999,-4.229561706,-3.935829948,-4.379770328,-3.167513028,-3.674060051,0.0708810905536268,0.0413350171251955,0.092975543312194,0.092975543312194,0.0708810905536268,0.0413350171251955,32,30,24,22,23,22.5
"ld0143",9,"ld0143_9","ld0143_9_c_co2_samp_2","c_co2_samp_2",-4.333162582,-4.045961114,-3.898183377,-4.245934925,-3.190395753,-3.661035932,0.0708810905536268,0.0413350171251955,0.092975543312194,0.092975543312194,0.0708810905536268,0.0413350171251955,32,30,24,22,23,22.5
"ld0146",1,"ld0146_1","ld0146_1_c_co2_samp_1","c_co2_samp_1",-4.036728142,NA,-3.331201836,-3.871726938,-3.015177028,-3.134939873,0.634913233251173,0.332412300789823,0.634913233251173,0.410794414052658,0.410794414052658,0.332412300789823,NA,22,22,32,29,26
"ld0146",1,"ld0146_1","ld0146_1_c_co2_samp_2","c_co2_samp_2",-3.910929305,NA,-3.00760342,-4.426468578,-3.041921698,-3.434709701,0.634913233251173,0.332412300789823,0.634913233251173,0.410794414052658,0.410794414052658,0.332412300789823,NA,22,22,32,29,26
"ld0146",10,"ld0146_10","ld0146_10_c_co2_samp_1","c_co2_samp_1",-4.439709958,-4.438645646,-3.965745723,-4.310206007,-3.534713798,-3.90473393,-0.19108390082001,-0.49250661690371,-0.19108390082001,-0.47679457059668,-0.49250661690371,-0.47679457059668,28,23,23,30,26,23.5
"ld0146",10,"ld0146_10","ld0146_10_c_co2_samp_2","c_co2_samp_2",-4.536905463,-4.198151246,-3.929996597,-4.150341094,-3.529805013,-4.158963805,-0.19108390082001,-0.49250661690371,-0.19108390082001,-0.47679457059668,-0.49250661690371,-0.47679457059668,28,23,23,30,26,23.5
"ld0146",2,"ld0146_2","ld0146_2_c_co2_samp_1","c_co2_samp_1",-4.163380379,-3.579592514,-3.278161898,-4.054366153,NA,-3.376636799,0.23886710846078,0.410794414052658,0.410794414052658,0.28216575971988,0.28216575971988,0.23886710846078,30,25,26,32,25.4,26.6
"ld0146",2,"ld0146_2","ld0146_2_c_co2_samp_2","c_co2_samp_2",-4.295644943,-3.496717797,-3.588844093,NA,-3.328452122,-3.188487882,0.23886710846078,0.410794414052658,0.410794414052658,0.28216575971988,0.28216575971988,0.23886710846078,30,25,26,32,25.4,26.6
"ld0146",3,"ld0146_3","ld0146_3_c_co2_samp_1","c_co2_samp_1",NA,-3.97273942,NA,-4.268936033,-3.336276789,-3.274134608,-0.236788043293953,-0.336637944889134,-0.336637944889134,0.0191099933795685,-0.236788043293953,0.0191099933795685,24,24,26,30,22,24
"ld0146",3,"ld0146_3","ld0146_3_c_co2_samp_2","c_co2_samp_2",NA,-4.137849549,-3.762983136,-3.999142338,NA,-3.190184146,-0.236788043293953,-0.336637944889134,-0.336637944889134,0.0191099933795685,-0.236788043293953,0.0191099933795685,24,24,26,30,22,24
"ld0146",4,"ld0146_4","ld0146_4_c_co2_samp_1","c_co2_samp_1",NA,-3.656464121,NA,-4.110628388,-3.296476264,-2.919127248,-0.0106112052887122,-0.0106112052887122,0.202620978785429,0.25332374355601,0.25332374355601,0.202620978785429,26,25.5,24.5,32,28,28
"ld0146",4,"ld0146_4","ld0146_4_c_co2_samp_2","c_co2_samp_2",-5.39337731,-3.570575499,NA,-4.290262678,-3.359120949,-3.121096344,-0.0106112052887122,-0.0106112052887122,0.202620978785429,0.25332374355601,0.25332374355601,0.202620978785429,26,25.5,24.5,32,28,28
"ld0146",5,"ld0146_5","ld0146_5_c_co2_samp_1","c_co2_samp_1",NA,-4.00200378,-3.76482683,-4.559249229,-3.3816507,NA,0.092975543312194,0.092975543312194,0.274964138045186,0.274964138045186,0.424970791155403,0.424970791155403,24,22,24,24.5,30,24
"ld0146",5,"ld0146_5","ld0146_5_c_co2_samp_2","c_co2_samp_2",NA,-3.949085411,-3.832496043,-4.229828105,-3.300385969,NA,0.092975543312194,0.092975543312194,0.274964138045186,0.274964138045186,0.424970791155403,0.424970791155403,24,22,24,24.5,30,24
"ld0146",6,"ld0146_6","ld0146_6_c_co2_samp_1","c_co2_samp_1",-4.634564674,-3.843714262,NA,-4.344009614,-3.570315441,NA,0.0635038933826134,0.0191099933795685,0.0191099933795685,0.0635038933826134,0.360995959672443,0.360995959672443,23.5,28,24,22,23.5,32
"ld0146",6,"ld0146_6","ld0146_6_c_co2_samp_2","c_co2_samp_2",-4.662733101,-3.882694042,-3.997456,-4.00305328,-3.811898364,NA,0.0635038933826134,0.0191099933795685,0.0191099933795685,0.0635038933826134,0.360995959672443,0.360995959672443,23.5,28,24,22,23.5,32
"ld0146",7,"ld0146_7","ld0146_7_c_co2_samp_1","c_co2_samp_1",-4.470046259,-4.250653905,NA,-4.431523589,-3.39786025,-3.745255176,-0.206292181087866,0.100328015898253,-0.0404334107735876,-0.0404334107735876,-0.206292181087866,0.100328015898253,24,30,23.5,28,22,24
"ld0146",7,"ld0146_7","ld0146_7_c_co2_samp_2","c_co2_samp_2",-4.690212075,-4.142474988,NA,-4.385546538,-3.587518628,-3.976091557,-0.206292181087866,0.100328015898253,-0.0404334107735876,-0.0404334107735876,-0.206292181087866,0.100328015898253,24,30,23.5,28,22,24
"ld0146",8,"ld0146_8","ld0146_8_c_co2_samp_1","c_co2_samp_1",-4.225147077,NA,-3.446815643,NA,NA,-3.724020704,0.166224512181897,0.495511167136373,0.495511167136373,0.122348543183007,0.166224512181897,0.122348543183007,32,24.5,26,30,24,22.5
"ld0146",8,"ld0146_8","ld0146_8_c_co2_samp_2","c_co2_samp_2",-4.293511303,NA,-3.387889515,NA,NA,-3.723746364,0.166224512181897,0.495511167136373,0.495511167136373,0.122348543183007,0.166224512181897,0.122348543183007,32,24.5,26,30,24,22.5
"ld0146",9,"ld0146_9","ld0146_9_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.834396138,-3.829316472,-3.468141137,-4.03288896,-0.138061530933424,-0.508246846268542,-0.138061530933424,-0.375346324893729,-0.375346324893729,-0.508246846268542,28,30,23.5,32,23.5,23
"ld0146",9,"ld0146_9","ld0146_9_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.881967453,-3.738724114,-3.666158761,-3.738057104,-0.138061530933424,-0.508246846268542,-0.138061530933424,-0.375346324893729,-0.375346324893729,-0.508246846268542,28,30,23.5,32,23.5,23
"ld0150",1,"ld0150_1","ld0150_1_c_co2_samp_1","c_co2_samp_1",NA,NA,-3.559561872,-5.036255469,NA,-3.479139434,1.29410995063869,1.05350095792467,1.29410995063869,1.24264249800931,1.24264249800931,1.05350095792467,NA,22.5,22,32,29.5,26
"ld0150",1,"ld0150_1","ld0150_1_c_co2_samp_2","c_co2_samp_2",NA,NA,-3.604966948,-5.986149932,NA,-3.404628852,1.29410995063869,1.05350095792467,1.29410995063869,1.24264249800931,1.24264249800931,1.05350095792467,NA,22.5,22,32,29.5,26
"ld0150",10,"ld0150_10","ld0150_10_c_co2_samp_1","c_co2_samp_1",-4.361967641,-3.691686389,-3.537135294,-4.469424674,-3.272709189,-3.585461045,0.806108196900125,0.792534836857296,0.806108196900125,0.655633846227209,0.792534836857296,0.655633846227209,28,22,23,30,26,23.5
"ld0150",10,"ld0150_10","ld0150_10_c_co2_samp_2","c_co2_samp_2",-4.47018638,-3.667669436,-3.571500611,-4.298204122,-3.259897007,-3.583353129,0.806108196900125,0.792534836857296,0.806108196900125,0.655633846227209,0.792534836857296,0.655633846227209,28,22,23,30,26,23.5
"ld0150",2,"ld0150_2","ld0150_2_c_co2_samp_1","c_co2_samp_1",-3.549072501,-3.756269636,-3.177762015,NA,-3.447173223,NA,1.3197309192574,1.47190540644522,1.47190540644522,1.01385401314111,1.01385401314111,1.3197309192574,30,25.5,26,32,25.8,27.4
"ld0150",2,"ld0150_2","ld0150_2_c_co2_samp_2","c_co2_samp_2",-3.747683212,-3.789648568,NA,NA,-3.550443797,NA,1.3197309192574,1.47190540644522,1.47190540644522,1.01385401314111,1.01385401314111,1.3197309192574,30,25.5,26,32,25.8,27.4
"ld0150",3,"ld0150_3","ld0150_3_c_co2_samp_1","c_co2_samp_1",-4.357015635,-4.150660791,-3.927140163,-4.214859422,-4.798859831,-3.72780116,1.00722873874705,0.772135349519164,0.772135349519164,1.05350095792467,1.00722873874705,1.05350095792467,24,24,26,30,22,27.5
"ld0150",3,"ld0150_3","ld0150_3_c_co2_samp_2","c_co2_samp_2",-4.788668952,-4.277727814,-4.274628174,-4.571144894,-3.320666716,-3.705848082,1.00722873874705,0.772135349519164,0.772135349519164,1.05350095792467,1.00722873874705,1.05350095792467,24,24,26,30,22,27.5
"ld0150",4,"ld0150_4","ld0150_4_c_co2_samp_1","c_co2_samp_1",-4.201233793,-4.650659476,-3.633338318,-4.097485599,-2.950786554,-3.243182006,1.28769300299032,0.833192093456054,1.28769300299032,1.13879305499541,0.833192093456054,1.13879305499541,27.5,26.5,22,31,26,24
"ld0150",4,"ld0150_4","ld0150_4_c_co2_samp_2","c_co2_samp_2",-4.248484388,-3.870600163,-3.739324908,-4.106030651,-2.893763711,-2.99497594,1.28769300299032,0.833192093456054,1.28769300299032,1.13879305499541,0.833192093456054,1.13879305499541,27.5,26.5,22,31,26,24
"ld0150",5,"ld0150_5","ld0150_5_c_co2_samp_1","c_co2_samp_1",-4.817127784,-3.817926781,-3.727410987,-4.458837038,-3.327776365,-3.35156011,1.09296958001515,1.09296958001515,1.22972833008896,1.22972833008896,1.64000543081018,1.64000543081018,24,22,24,24.5,30,24
"ld0150",5,"ld0150_5","ld0150_5_c_co2_samp_2","c_co2_samp_2",-4.508076705,-4.050588555,-3.763668551,-4.133961724,-3.454338558,-3.225606869,1.09296958001515,1.09296958001515,1.22972833008896,1.22972833008896,1.64000543081018,1.64000543081018,24,22,24,24.5,30,24
"ld0150",6,"ld0150_6","ld0150_6_c_co2_samp_1","c_co2_samp_1",-4.930704832,NA,-3.78413781,NA,NA,-3.358266981,1.17137822247181,1.35165229137367,1.15184164553075,1.35165229137367,1.17137822247181,1.15184164553075,24.5,24,26.5,25,22,28
"ld0150",6,"ld0150_6","ld0150_6_c_co2_samp_2","c_co2_samp_2",NA,NA,-4.03478726,NA,NA,-3.579644207,1.17137822247181,1.35165229137367,1.15184164553075,1.35165229137367,1.17137822247181,1.15184164553075,24.5,24,26.5,25,22,28
"ld0150",7,"ld0150_7","ld0150_7_c_co2_samp_1","c_co2_samp_1",-4.859736319,-4.609653652,-3.924338719,-4.354356659,-4.002377882,-3.602137078,0.607209420128338,0.607209420128338,0.940699416905257,0.775538558992922,0.775538558992922,0.940699416905257,23.5,22,24.5,24.5,24,28
"ld0150",7,"ld0150_7","ld0150_7_c_co2_samp_2","c_co2_samp_2",-4.98943443,-4.073603308,-4.203182182,-4.646363966,-3.738362831,NA,0.607209420128338,0.607209420128338,0.940699416905257,0.775538558992922,0.775538558992922,0.940699416905257,23.5,22,24.5,24.5,24,28
"ld0150",8,"ld0150_8","ld0150_8_c_co2_samp_1","c_co2_samp_1",NA,-4.426275014,-3.25984491,-4.328538924,-3.438745018,-3.606680271,0.826428952066871,1.26197818453564,1.26197818453564,1.00722873874705,0.826428952066871,1.00722873874705,22,24,26,23.5,22,24
"ld0150",8,"ld0150_8","ld0150_8_c_co2_samp_2","c_co2_samp_2",NA,-4.102302799,-3.088793264,-4.917041772,-3.422642467,-3.733875697,0.826428952066871,1.26197818453564,1.26197818453564,1.00722873874705,0.826428952066871,1.00722873874705,22,24,26,23.5,22,24
"ld0150",9,"ld0150_9","ld0150_9_c_co2_samp_1","c_co2_samp_1",NA,NA,NA,-3.753059646,-3.50395181,-3.972112077,0.927332810332835,0.627995475290943,0.927332810332835,0.785740275528213,0.785740275528213,0.627995475290943,28,30,23.5,32,23.5,22
