"id","samp_period","incb_temp","series","log.temp","z.log.mass","log.co2pmin","z.log.co2pmin","log.prior_temp1","log.prior_temp2","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0020",3,26,"ld0020_3",3.25809653802148,-0.353174541452785,-5.80353507742568,-1.2252091268971,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0027",3,26,"ld0027_3",3.25809653802148,1.19954615254406,-5.29925100225024,-0.234641468073447,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0042",3,26,"ld0042_3",3.25809653802148,0.859969395239437,-5.65779337265829,-0.938927988167545,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0051",3,26,"ld0051_3",3.25809653802148,0.83328930983478,-5.07812986003235,0.199707865855037,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0095",3,26,"ld0095_3",3.25809653802148,0.492676867026398,-5.59302512812333,-0.811703410764832,3.19867311755068,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0140",3,26,"ld0140_3",3.25809653802148,-1.31610386164444,-5.19609404674712,-0.0320097592126149,3.17805383034795,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0146",3,26,"ld0146_3",3.25809653802148,-0.330227791346171,-5.55265286796407,-0.732399983993999,3.17805383034795,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0150",3,26,"ld0150_3",3.25809653802148,0.766227995077503,-5.53038713829555,-0.688663303032827,3.17805383034795,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0170",3,26,"ld0170_3",3.25809653802148,-1.13822402687855,-6.21176065623624,-2.02708861463152,3.13549421592915,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0011",3,24,"ld0011_3",3.17805383034795,-0.171277416374417,-6.07056663064048,-1.74974050419273,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0020",3,24,"ld0020_3",3.17805383034795,-0.34551888066328,-5.02128474877955,0.311368994058751,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0027",3,24,"ld0027_3",3.17805383034795,1.50162826125331,-5.43881583008833,-0.50878933744173,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0042",3,24,"ld0042_3",3.17805383034795,1.2760582509416,-4.94494671577803,0.46132016315566,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0051",3,24,"ld0051_3",3.17805383034795,0.779681782178723,-4.79020722637261,0.765275693963507,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0095",3,24,"ld0095_3",3.17805383034795,0.739257682948852,-5.51929800863773,-0.666880871771793,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0140",3,24,"ld0140_3",3.17805383034795,-0.914751824714903,-5.48274682340316,-0.595083201039406,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0146",3,24,"ld0146_3",3.17805383034795,0.0215680964066713,-5.46283405494381,-0.555968453212763,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0150",3,24,"ld0150_3",3.17805383034795,1.04446787602762,-5.7603074303496,-1.14029684973326,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0170",3,24,"ld0170_3",3.17805383034795,-1.2564045238804,-5.36474994695058,-0.363301363360968,3.09104245335832,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0011",3,32,"ld0011_3",3.46573590279973,-0.649210659809684,-5.21062119075331,-0.0605454987609958,3.17805383034795,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0020",3,32,"ld0020_3",3.46573590279973,-0.360836962208546,-4.57535850310219,1.18730408488026,3.23867845216438,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0027",3,32,"ld0027_3",3.46573590279973,-1.47152934687492,-4.69055434216536,0.961024338554083,3.17805383034795,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0042",3,32,"ld0042_3",3.46573590279973,0.939520977044187,-4.2503363458413,1.82574668743859,3.23867845216438,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0051",3,32,"ld0051_3",3.46573590279973,0.28881731985812,-4.50353279255639,1.32839167705526,3.23867845216438,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0095",3,32,"ld0095_3",3.46573590279973,0.443906095056662,-4.71462641095754,0.913739456876593,3.15700042115011,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0140",3,32,"ld0140_3",3.46573590279973,-1.12147172255982,-5.10972699986581,0.137641450572207,3.09104245335832,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0146",3,32,"ld0146_3",3.46573590279973,-0.231487135406856,-4.82720360372866,0.692603530184022,3.17805383034795,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0150",3,32,"ld0150_3",3.46573590279973,0.998709701003173,-4.86509481877845,0.618173632375333,3.17805383034795,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0170",3,32,"ld0170_3",3.46573590279973,-0.906584585578303,-5.23264779778605,-0.103812469966982,3.15700042115011,3.29583686600433,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0011",3,28,"ld0011_3",3.3322045101752,-0.776943467517424,-5.52386079526576,-0.675843575712558,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0020",3,28,"ld0020_3",3.3322045101752,-0.353174541452785,-5.1320103608789,0.093870136275237,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0027",3,28,"ld0027_3",3.3322045101752,1.19954615254406,-4.94802647739123,0.455270572456486,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0042",3,28,"ld0042_3",3.3322045101752,0.859969395239437,-4.42279979705311,1.48697589234638,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0051",3,28,"ld0051_3",3.3322045101752,0.83328930983478,-5.06365718691274,0.228136607976267,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0095",3,28,"ld0095_3",3.3322045101752,0.492676867026398,-5.21328491300309,-0.0657778613173682,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0140",3,28,"ld0140_3",3.3322045101752,-1.31610386164444,-5.20487875521771,-0.0492656047400156,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0146",3,28,"ld0146_3",3.3322045101752,-0.330227791346171,-5.16239181720529,0.0341916940114881,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0150",3,28,"ld0150_3",3.3322045101752,0.766227995077503,-5.27115463647958,-0.179451640289944,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0170",3,28,"ld0170_3",3.3322045101752,-1.13822402687855,-5.52355786491975,-0.675248528162183,3.25809653802148,3.29583686600433,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0011",4,24,"ld0011_4",3.17805383034795,-0.720828873275605,-5.37588374286254,-0.385171532761996,3.36729582998647,3.36729582998647,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0018",4,24,"ld0018_4",3.17805383034795,0.705426486327511,-3.91805013212066,2.47845811139171,3.29583686600433,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0042",4,24,"ld0042_4",3.17805383034795,1.44578307854202,-4.76335850612542,0.818014765583846,3.23867845216438,3.23867845216438,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0049",4,24,"ld0049_4",3.17805383034795,1.88871140079524,-5.27081563007258,-0.178785728357678,3.29583686600433,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0088",4,24,"ld0088_4",3.17805383034795,0.554982055688854,-4.16159607218805,2.00005963810136,3.3322045101752,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0089",4,24,"ld0089_4",3.17805383034795,0.443906095056662,-5.15486173251958,0.048983075942934,3.31418600467253,3.31418600467253,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0095",4,24,"ld0095_4",3.17805383034795,0.879925764959477,-5.56208892078342,-0.750935268390095,3.3322045101752,3.3322045101752,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0118",4,24,"ld0118_4",3.17805383034795,1.25699337851569,-5.33212009552064,-0.299206387671954,3.31418600467253,3.31418600467253,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0142",4,24,"ld0142_4",3.17805383034795,-1.40210744908665,-5.63017789346817,-0.884682768230482,3.27714473299218,3.27714473299218,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0150",4,24,"ld0150_4",3.17805383034795,1.12881245200276,-5.22439779785542,-0.087606955022377,3.43398720448515,3.43398720448515,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0011",4,22,"ld0011_4",3.09104245335832,-0.476592670766664,-5.98933761064186,-1.59018194557559,3.17805383034795,3.36729582998647,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0018",4,22,"ld0018_4",3.09104245335832,0.281701541729117,-5.51377527820027,-0.656032545542496,3.17805383034795,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0042",4,22,"ld0042_4",3.09104245335832,1.2760582509416,-5.73903873664111,-1.09851865135227,3.17805383034795,3.23867845216438,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0049",4,22,"ld0049_4",3.09104245335832,1.37075934660524,-5.91239609848609,-1.4390453594441,3.17805383034795,3.29583686600433,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0088",4,22,"ld0088_4",3.09104245335832,0.310129711108231,-5.67491109310015,-0.972552409594276,3.17805383034795,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0089",4,22,"ld0089_4",3.09104245335832,-0.0078229255665579,-5.88862965816192,-1.39236082525115,3.17805383034795,3.31418600467253,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0095",4,22,"ld0095_4",3.09104245335832,0.561877321003633,-6.14128700720666,-1.88865688346153,3.17805383034795,3.3322045101752,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0118",4,22,"ld0118_4",3.09104245335832,1.23150821793048,-6.21351020133183,-2.03052525456257,3.17805383034795,3.31418600467253,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0142",4,22,"ld0142_4",3.09104245335832,-1.62092113369196,-5.93493753255862,-1.48332360790551,3.17805383034795,3.27714473299218,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0150",4,22,"ld0150_4",3.09104245335832,1.2760582509416,-5.73046706241241,-1.08168127002118,3.17805383034795,3.43398720448515,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0011",4,26,"ld0011_4",3.25809653802148,-0.360836962208546,-5.57762658933988,-0.781455986221994,3.27714473299218,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0018",4,26,"ld0018_4",3.25809653802148,0.352598103907569,-5.43326644933482,-0.497888661867129,3.19867311755068,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0042",4,26,"ld0042_4",3.25809653802148,1.33930700719965,-4.98126738385984,0.389975298386358,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0049",4,26,"ld0049_4",3.25809653802148,1.28240391187672,-5.61175412872783,-0.848492877643101,3.23867845216438,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0088",4,26,"ld0088_4",3.25809653802148,0.603134249472478,-5.23846047465493,-0.11523033938018,3.27714473299218,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0089",4,26,"ld0089_4",3.25809653802148,0.303031395013394,-5.37367085249367,-0.380824741459572,3.25809653802148,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0095",4,26,"ld0095_4",3.25809653802148,0.63736581631691,-5.75078509243906,-1.12159207511335,3.27714473299218,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0118",4,26,"ld0118_4",3.25809653802148,1.23150821793048,-5.34882318160516,-0.332016340816156,3.19867311755068,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0142",4,26,"ld0142_4",3.25809653802148,-1.55909508427882,-5.51129204653435,-0.651154721516875,3.2188758248682,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0150",4,26,"ld0150_4",3.25809653802148,0.826606451636125,-5.27948835031223,-0.195821594858979,3.31418600467253,3.29583686600433,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0011",4,30,"ld0011_4",3.40119738166216,-0.720828873275605,-5.27352739284375,-0.184112457143615,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0018",4,30,"ld0018_4",3.40119738166216,NA,NA,NA,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0042",4,30,"ld0042_4",3.40119738166216,1.44578307854202,-4.29294922007719,1.74204201155149,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0049",4,30,"ld0049_4",3.40119738166216,1.88871140079524,-4.64502951901564,1.05044896983971,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0088",4,30,"ld0088_4",3.40119738166216,NA,NA,NA,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0089",4,30,"ld0089_4",3.40119738166216,0.443906095056662,-4.29833282807359,1.73146696420905,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0095",4,30,"ld0095_4",3.40119738166216,0.879925764959477,-4.81524574665241,0.716092406933602,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0118",4,30,"ld0118_4",3.40119738166216,1.25699337851569,-4.86099254545432,0.626231747795958,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0142",4,30,"ld0142_4",3.40119738166216,-1.40210744908665,-4.76012415503243,0.824368017149218,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0150",4,30,"ld0150_4",3.40119738166216,1.12881245200276,-4.49542873067538,1.34431052517998,3.09104245335832,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0011",4,28,"ld0011_4",3.3322045101752,-0.476592670766664,-6.02389807341212,-1.65806923049983,3.23867845216438,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0018",4,28,"ld0018_4",3.3322045101752,0.281701541729117,-5.51685703202719,-0.662086049556747,3.2188758248682,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0042",4,28,"ld0042_4",3.3322045101752,1.2760582509416,-5.70353780459036,-1.02878399805128,3.19867311755068,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0049",4,28,"ld0049_4",3.3322045101752,1.37075934660524,-5.91956443906488,-1.45312616566886,3.19867311755068,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0088",4,28,"ld0088_4",3.3322045101752,0.310129711108231,-5.72304358459937,-1.06709929648764,3.23867845216438,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0089",4,28,"ld0089_4",3.3322045101752,-0.0078229255665579,-5.91218767107019,-1.43863594445843,3.23867845216438,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0095",4,28,"ld0095_4",3.3322045101752,0.561877321003633,-6.12285697181343,-1.85245467540021,3.23867845216438,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0118",4,28,"ld0118_4",3.3322045101752,1.23150821793048,-6.19754844532874,-1.99917149969891,3.2188758248682,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0142",4,28,"ld0142_4",3.3322045101752,-1.62092113369196,-5.92642690055423,-1.46660613211219,3.2188758248682,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0150",4,28,"ld0150_4",3.3322045101752,1.2760582509416,-5.73893960734738,-1.09832393119898,3.27714473299218,3.2188758248682,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0011",4,32,"ld0011_4",3.46573590279973,-0.360836962208546,-4.88020339368885,0.588495785277053,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0018",4,32,"ld0018_4",3.46573590279973,0.352598103907569,-4.21346328951753,1.89817661111525,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0042",4,32,"ld0042_4",3.46573590279973,1.33930700719965,-4.12948068946578,2.06314404040844,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0049",4,32,"ld0049_4",3.46573590279973,1.28240391187672,-4.89896852472111,0.551635347223998,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0088",4,32,"ld0088_4",3.46573590279973,0.603134249472478,-3.52538542817725,3.24977129702538,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0089",4,32,"ld0089_4",3.46573590279973,0.303031395013394,-4.47564164409174,1.38317839548755,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0095",4,32,"ld0095_4",3.46573590279973,0.63736581631691,-4.30883885147847,1.71082993139357,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0118",4,32,"ld0118_4",3.46573590279973,1.23150821793048,-4.81042691457656,0.725558062191453,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0142",4,32,"ld0142_4",3.46573590279973,-1.55909508427882,-5.13922895455255,0.0796906176520937,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0150",4,32,"ld0150_4",3.46573590279973,0.826606451636125,-4.39245983168815,1.54657283371301,3.25809653802148,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0002",5,30,"ld0002_5",3.40119738166216,-0.216395495182046,-4.29233292502385,1.7432526029189,3.13549421592915,3.13549421592915,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0020",5,30,"ld0020_5",3.40119738166216,-0.507723433990825,-4.56711784742635,1.20349124485978,3.19867311755068,3.19867311755068,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0027",5,30,"ld0027_5",3.40119738166216,1.88871140079524,-4.85829599668917,0.631528591635942,3.15700042115011,3.15700042115011,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0051",5,30,"ld0051_5",3.40119738166216,1.05098510573093,-4.22309360282901,1.8792597398907,3.29583686600433,3.29583686600433,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0089",5,30,"ld0089_5",3.40119738166216,1.05749744445464,-4.3746789749615,1.58149985696567,3.17805383034795,3.17805383034795,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0095",5,30,"ld0095_5",3.40119738166216,0.998709701003173,-4.94714189703564,0.457008157946524,3.19867311755068,3.19867311755068,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0105",5,30,"ld0105_5",3.40119738166216,1.55096849903912,-4.84256302795582,0.662432938554132,3.19867311755068,3.19867311755068,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0142",5,30,"ld0142_5",3.40119738166216,-0.712842042576433,-5.0647204821946,0.22604797188832,3.23867845216438,3.23867845216438,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0146",5,30,"ld0146_5",3.40119738166216,0.422920133336207,-4.80751344607362,0.731281002526248,3.17805383034795,3.17805383034795,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0150",5,30,"ld0150_5",3.40119738166216,1.62445679378188,-4.49176712844677,1.35150302822675,3.17805383034795,3.17805383034795,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0002",5,24,"ld0002_5",3.17805383034795,-0.406954117386605,-4.64940110930934,1.04186183378735,3.40119738166216,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0020",5,24,"ld0020_5",3.17805383034795,-0.461069069234886,-5.73923453809906,-1.09890326510737,3.40119738166216,3.19867311755068,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0027",5,24,"ld0027_5",3.17805383034795,1.7033730300382,-5.23335356085676,-0.105198803795582,3.40119738166216,3.15700042115011,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0051",5,24,"ld0051_5",3.17805383034795,0.879925764959477,-4.9674103010909,0.417194833391071,3.40119738166216,3.29583686600433,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0089",5,24,"ld0089_5",3.17805383034795,0.725741027658245,-5.22453637641854,-0.0878791655671711,3.40119738166216,3.17805383034795,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
