"id","site","samp_period","series","obs","date","batch","ch_num","incb_num","incb_temp_id","incb_temp","prior_temp_1","prior_temp_2","prior_temp_3","prior_temp_4","body_temp","co2_samp_control","co2_samp_1","co2_samp_2","defecate","air_collect_notes","fms_notes","co2_warthog_notes","co2_samp_1_correct","co2_samp_2_correct","frac_co2","lizmass","total_air","total_co2","co2_pmin","z.incb_temp","z.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp_1","z.prior_temp_2","z.log.prior_temp_1","z.prior_temp_3","z.prior_temp_4","z.log.prior_temp_2","z.log.prior_temp_3","z.log.prior_temp_4","z.log.temp"
"ld0051","SP",1,"ld0051_1",647,"28/12/2016",1,1,1,2,30,26,30,26,28,22,0.00125,0.0055,0.00489,NA,"","","",0.00425,0.00364,0.00425,1.355,144.975,0.61614375,0.007701797,0.869278328,-1.386835653,0.303801454,1.201840585,-4.866301601,0.576643283,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0042","UNSWKen",1,"ld0042_1",448,"28/12/2016",1,2,1,2,30,26,30,26,28,23,0.00115,0.00596,0.00546,NA,"","","",0.00481,0.00431,0.00481,1.456,144.874,0.69684394,0.008603012,0.869278328,-0.787961721,0.37569295,1.830307,-4.755642904,0.781536919,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0170","UNSWKen",1,"ld0170_1",2400,"28/12/2016",1,3,1,2,30,26,30,26,28,21.5,0.00109,0.0029,0.00322,NA,"","","",0.00181,0.00213,0.00213,1.123,145.207,0.30929091,0.003818406,0.869278328,-1.686272619,0.116003676,-0.439863985,-5.567922221,-0.722464738,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0133","MP",1,"ld0133_1",1729,"28/12/2016",1,4,1,2,30,26,30,26,28,21.5,0.000876,0.00544,0.00384,1,"","","",0.004564,0.002964,0.004564,1.107,145.223,0.662797772,0.008182689,0.869278328,-1.686272619,0.101653654,-0.565310074,-4.805734454,0.688788314,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0146","UNSWKen",1,"ld0146_1",2087,"28/12/2016",1,5,1,2,30,26,30,26,28,22,NA,0.00612,0.00454,1,"","","",0.00612,0.00454,0.00612,1.226,145.104,0.88803648,0.010829713,0.869278328,-1.386835653,0.203756838,0.327263122,-4.525461719,1.207736229,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0020","UNSWKen",1,"ld0020_1",324,"28/12/2016",1,6,1,2,30,26,30,26,28,22,0.00105,0.00454,0.00505,NA,"","","",0.00349,0.004,0.004,1.154,145.176,0.580704,0.007081756,0.869278328,-1.386835653,0.143234168,-0.201818445,-4.950233379,0.421236723,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0154","Maroubra",1,"ld0154_1",2292,"28/12/2016",1,7,1,2,30,26,30,26,28,22,0.000867,0.0035,0.00429,NA,"","","",0.002633,0.003423,0.003423,1.193,145.137,0.496803951,0.006058585,0.869278328,-1.386835653,0.176471143,0.088735012,-5.106279005,0.132305472,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0118","SP",1,"ld0118_1",1553,"28/12/2016",1,8,1,2,30,26,30,26,28,23,0.00222,0.00629,NA,1,"","","LostCO2S2",0.00407,NA,0.00407,1.395,144.935,0.58988545,0.007282536,0.869278328,-0.787961721,0.332894415,1.456167592,-4.922276126,0.473001867,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0150","UNSWKen",1,"ld0150_1",2160,"28/12/2016",1,9,1,2,30,26,30,26,28,22.5,NA,0.00454,0.00479,NA,"","","",0.00454,0.00479,0.00479,1.331,144.999,0.69454521,0.008574632,0.869278328,-1.087398687,0.285930539,1.045615293,-4.758947202,0.775418741,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0140","MP",1,"ld0140_1",1914,"28/12/2016",1,10,1,2,30,26,30,26,28,22,0.000805,0.00521,0.00476,NA,"","","",0.004405,0.003955,0.004405,1.082,145.248,0.63981744,0.007439738,0.869278328,-1.386835653,0.07881118,-0.764996104,-4.900919646,0.512545138,-0.247286485731649,1.3950492930792,-0.185334385898197,0.147388617764142,0.969827496239916,1.385873573848,0.208941593786652,0.97151882205222,0.887129076772192
"ld0155","Belmore",2,"ld0155_2",2337,"8/12/2016",1,1,1,1,24,NA,23,23,23,23,NA,0.006,0.00399,1,"FST1S2","","vDiffCO2S",0.006,0.00399,0.006,1.143,145.187,0.871122,0.009679133,-0.88515871,-0.787961721,0.133656385,-0.285546222,-4.637782948,0.999764278,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,-0.857361468011035
"ld0089","SP",2,"ld0089_2",1074,"8/12/2016",1,2,1,1,24,NA,23.5,23.5,23.5,23.5,0.00146,0.00327,0.00231,1,"FST1BL","","",0.00181,0.00085,0.00181,1.313,145.017,0.26248077,0.002884404,-0.88515871,-0.488524755,0.272314595,0.926586422,-5.848436986,-1.241860792,NA,-0.749833689853264,NA,-0.68755506686672,-1.15266382749826,-0.748590129285599,-0.683262839363888,-1.16636008394167,-0.857361468011035
"ld0133","MP",2,"ld0133_2",1744,"8/12/2016",1,3,1,1,24,NA,24,24,24,24,NA,0.00194,0.00213,NA,"","","",0.00194,0.00213,0.00213,1.027,145.303,0.30949539,0.003438838,-0.88515871,-0.189087789,0.026641931,-1.221053124,-5.672621655,-0.916324313,NA,-0.584842691166151,NA,-0.520566329940548,-0.916831458194018,-0.564567618662351,-0.497460005382259,-0.909461745131453,-0.857361468011035
"ld0095","SP",2,"ld0095_2",1188,"8/12/2016",1,4,1,1,24,NA,23.5,23.5,23.5,23.5,0.000466,0.00263,0.00256,NA,"","","",0.002164,0.002094,0.002164,1.346,144.984,0.313745376,0.003447751,-0.88515871,-0.488524755,0.297137231,1.143582784,-5.670033145,-0.911531473,NA,-0.749833689853264,NA,-0.68755506686672,-1.15266382749826,-0.748590129285599,-0.683262839363888,-1.16636008394167,-0.857361468011035
"ld0042","UNSWKen",2,"ld0042_2",474,"8/12/2016",1,5,1,1,24,NA,24.5,24.5,24.5,24.5,0.00157,0.00371,0.00371,NA,"","","",0.00214,0.00214,0.00214,1.377,144.953,0.31019942,0.00344666,-0.88515871,0.110349177,0.31990722,1.342635161,-5.670349633,-0.912117477,NA,-0.419851692479038,NA,-0.353577593014375,-0.680999088889776,-0.384339658304277,-0.315488431992429,-0.657860658577783,-0.857361468011035
"ld0140","MP",2,"ld0140_2",1920,"8/12/2016",1,6,1,1,24,NA,23,23,23,23,0.000256,0.00405,0.00394,1,"","","",0.003794,0.003684,0.003794,1.127,145.203,0.550900182,0.006053848,-0.88515871,-0.787961721,0.119559235,-0.408781733,-5.107061176,0.130857218,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,-0.857361468011035
"ld0170","UNSWKen",2,"ld0170_2",2388,"8/12/2016",1,7,1,1,24,NA,22.5,22.5,22.5,22.5,0.000575,0.00281,0.00159,NA,"","","vDiffCO2S",0.002235,0.001015,0.002235,1.124,145.206,0.32453541,0.003566323,-0.88515871,-1.087398687,0.116893751,-0.432083055,-5.636220186,-0.848924012,NA,-1.07981568722749,NA,-1.02153254071906,-1.62432856610674,-1.12868246486362,-1.0670323732427,-1.69697500313707,-0.857361468011035
"ld0154","Maroubra",2,"ld0154_2",2277,"8/12/2016",1,8,1,1,24,NA,24,24,24,24,0.000151,0.00244,0.00283,NA,"","","",0.002289,0.002679,0.002679,1.244,145.086,0.388685394,0.004271268,-0.88515871,-0.189087789,0.218331994,0.454677311,-5.45584454,-0.514943737,NA,-0.584842691166151,NA,-0.520566329940548,-0.916831458194018,-0.564567618662351,-0.497460005382259,-0.909461745131453,-0.857361468011035
"ld0049","SP",2,"ld0049_2",558,"8/12/2016",1,9,1,1,24,NA,23.5,23.5,23.5,23.5,0.000229,0.00304,0.00247,NA,"FST1S2","","",0.002811,0.002241,0.002811,1.442,144.888,0.407280168,0.004475606,-0.88515871,-0.488524755,0.366031039,1.745843789,-5.409113517,-0.428417422,NA,-0.749833689853264,NA,-0.68755506686672,-1.15266382749826,-0.748590129285599,-0.683262839363888,-1.16636008394167,-0.857361468011035
"ld0018","UNSWKen",2,"ld0018_2",243,"8/12/2016",1,10,1,1,24,NA,23,23,23,23,0.000201,0.000544,0.00303,NA,"FST1S","","",0.000343,0.002829,0.002829,1.331,144.999,0.410202171,0.004458719,-0.88515871,-0.787961721,0.285930539,1.045615293,-5.412893774,-0.435416876,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,-0.857361468011035
"ld0155","Belmore",2,"ld0155_2",2332,"8/12/2016",1,1,1,2,30,24,30,24,23,23,0.00169,0.0093262,0.00763,1,"","","",0.0076362,0.00594,0.0076362,1.143,145.187,1.108676969,0.012318633,0.869278328,-0.787961721,0.133656385,-0.285546222,-4.396642285,1.446255958,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.3884961968025,1.385873573848,-0.497460005382259,-1.42878353961393,0.887129076772192
"ld0089","SP",2,"ld0089_2",1082,"8/12/2016",1,2,1,2,30,24,30,24,23.5,23.5,0.00163,0.0103133,0.0081456,1,"","","",0.0086833,0.0065156,0.0086833,1.313,145.017,1.259226116,0.01383765,0.869278328,-0.488524755,0.272314595,0.926586422,-4.280362141,1.661558164,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.15266382749826,1.385873573848,-0.497460005382259,-1.16636008394167,0.887129076772192
"ld0133","MP",2,"ld0133_2",1736,"8/12/2016",1,3,1,2,30,24,30,24,24,24,0.000635,0.00428,0.00337,NA,"","","",0.003645,0.002735,0.003645,1.027,145.303,0.529629435,0.005884772,0.869278328,-0.189087789,0.026641931,-1.221053124,-5.135387282,0.078409114,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-0.916831458194018,1.385873573848,-0.497460005382259,-0.909461745131453,0.887129076772192
"ld0095","SP",2,"ld0095_2",1182,"8/12/2016",1,4,1,2,30,24,30,24,23.5,23.5,0.000524,0.00151,0.00433,NA,"","","vDiffCO2S",0.000986,0.003806,0.003806,1.346,144.984,0.551809104,0.006131212,0.869278328,-0.488524755,0.297137231,1.143582784,-5.094362832,0.154369241,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.15266382749826,1.385873573848,-0.497460005382259,-1.16636008394167,0.887129076772192
"ld0042","UNSWKen",2,"ld0042_2",478,"8/12/2016",1,5,1,2,30,24,30,24,24.5,24.5,0.00129,0.0079245,0.0075,NA,"","","",0.0066345,0.00621,0.0066345,1.377,144.953,0.961690679,0.010685452,0.869278328,0.110349177,0.31990722,1.342635161,-4.538872089,1.182905831,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-0.680999088889776,1.385873573848,-0.497460005382259,-0.657860658577783,0.887129076772192
"ld0140","MP",2,"ld0140_2",1886,"8/12/2016",1,6,1,2,30,24,30,24,23,23,0.00037,0.0109055,0.00695,1,"","","vDiffCO2S",0.0105355,0.00658,0.0105355,1.127,145.203,1.529786207,0.016810837,0.869278328,-0.787961721,0.119559235,-0.408781733,-4.085731541,2.021932655,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.3884961968025,1.385873573848,-0.497460005382259,-1.42878353961393,0.887129076772192
"ld0170","UNSWKen",2,"ld0170_2",2396,"8/12/2016",1,7,1,2,30,24,30,24,22.5,22.5,0.000808,0.00526,0.00738,NA,"","","",0.004452,0.006572,0.006572,1.124,145.206,0.954293832,0.010603265,0.869278328,-1.087398687,0.116893751,-0.432083055,-4.546593306,1.168609365,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.62432856610674,1.385873573848,-0.497460005382259,-1.69697500313707,0.887129076772192
"ld0154","Maroubra",2,"ld0154_2",2246,"8/12/2016",1,8,1,2,30,24,30,24,24,24,0.000283,0.00493,0.0049,NA,"","","",0.004647,0.004617,0.004647,1.244,145.086,0.674214642,0.007408952,0.869278328,-0.189087789,0.218331994,0.454677311,-4.90506628,0.504867305,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-0.916831458194018,1.385873573848,-0.497460005382259,-0.909461745131453,0.887129076772192
"ld0049","SP",2,"ld0049_2",606,"8/12/2016",1,9,1,2,30,24,30,24,23.5,23.5,0.000358,0.00459,0.00437,NA,"","","",0.004232,0.004012,0.004232,1.442,144.888,0.613166016,0.006738088,0.869278328,-0.488524755,0.366031039,1.745843789,-4.999979074,0.329128497,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.15266382749826,1.385873573848,-0.497460005382259,-1.16636008394167,0.887129076772192
"ld0018","UNSWKen",2,"ld0018_2",285,"8/12/2016",1,10,1,2,30,24,30,24,23,23,0.000494,0.00486,0.00645,NA,"","","",0.004366,0.005956,0.005956,1.331,144.999,0.863614044,0.009490264,0.869278328,-0.787961721,0.285930539,1.045615293,-4.657488848,0.96327719,-0.828646165348238,1.3950492930792,-0.805600282147312,-0.520566329940548,-1.3884961968025,1.385873573848,-0.497460005382259,-1.42878353961393,0.887129076772192
"ld0155","Belmore",2,"ld0155_2",2358,"9/12/2016",1,1,1,1,22,30,25,25,27,25,0.00232,0.00376,0.00322,NA,"","BigSpikeT1BL","BadCO2BL",0.00144,9e-04,0.00144,1.088,145.242,0.20914848,0.002323872,-1.469971056,0.409786144,0.084341148,-0.716653819,-6.064520519,-1.641957144,0.915432873501527,-0.254860693791926,0.923580787196737,-0.186588856088203,0.498162757631432,-0.20775291707762,-0.137193304660608,0.527752813129503,-1.53759857794768
"ld0089","SP",2,"ld0089_2",1047,"9/12/2016",1,2,1,1,22,30,26.6,26.6,27,26.6,0.000473,0.00374,0.00132,NA,"","","vDiffCO2S",0.003267,0.000847,0.003267,1.263,145.067,0.473933889,0.005208065,-1.469971056,1.367984435,0.233489843,0.587185321,-5.257546893,-0.147779408,0.915432873501527,0.273110502006836,0.923580787196737,0.347775102075549,0.498162757631432,0.334482702684513,0.410288166472314,0.527752813129503,-1.53759857794768
"ld0133","MP",2,"ld0133_2",1730,"9/12/2016",1,3,1,1,22,30,25.6,25.6,27,25.6,0.000204,0.00168,0.00154,1,"","","",0.001476,0.001336,0.001476,1.08,145.25,0.214389,0.0023821,-1.469971056,0.769110503,0.076961041,-0.781169789,-6.039772827,-1.596134767,0.915432873501527,-0.0568714953673897,0.923580787196737,0.0137976282232042,0.498162757631432,-0.000452772461090143,0.0721123624781764,0.527752813129503,-1.53759857794768
"ld0095","SP",2,"ld0095_2",1187,"9/12/2016",1,4,1,1,22,30,25.4,25.4,27,25.4,NA,0.00205,0.00161,NA,"FST1S1","BigSpikeT1BL","BadAll",0.00205,0.00161,0.00205,1.332,144.998,0.2972459,0.003266438,-1.469971056,0.649335716,0.286681572,1.052180727,-5.724055184,-1.011557703,0.915432873501527,-0.122867894842236,0.923580787196737,-0.0529978665472657,0.498162757631432,-0.0690079976067786,0.00289390070859543,0.527752813129503,-1.53759857794768
"ld0042","UNSWKen",2,"ld0042_2",450,"9/12/2016",1,5,1,1,22,30,26.6,26.6,27,26.6,0.000273,0.00262,0.00312,NA,"","","",0.002347,0.002847,0.002847,1.362,144.968,0.412723896,0.004585821,-1.469971056,1.367984435,0.308954208,1.246885307,-5.384786127,-0.383373267,0.915432873501527,0.273110502006836,0.923580787196737,0.347775102075549,0.498162757631432,0.334482702684513,0.410288166472314,0.527752813129503,-1.53759857794768
"ld0140","MP",2,"ld0140_2",1892,"9/12/2016",1,6,1,1,22,30,25.6,25.6,27,25.6,0.000567,0.00343,0.00271,NA,"","","",0.002863,0.002143,0.002863,1.046,145.284,0.415948092,0.004570858,-1.469971056,0.769110503,0.044973366,-1.060802026,-5.388054346,-0.389424641,0.915432873501527,-0.0568714953673897,0.923580787196737,0.0137976282232042,0.498162757631432,-0.000452772461090143,0.0721123624781764,0.527752813129503,-1.53759857794768
"ld0170","UNSWKen",2,"ld0170_2",2390,"9/12/2016",1,7,1,1,22,30,25.4,25.4,27,25.4,0.000198,0.00228,0.00234,NA,"","","",0.002082,0.002142,0.002142,1.087,145.243,0.311110506,0.003418797,-1.469971056,0.649335716,0.083421608,-0.724692324,-5.678466544,-0.927146603,0.915432873501527,-0.122867894842236,0.923580787196737,-0.0529978665472657,0.498162757631432,-0.0690079976067786,0.00289390070859543,0.527752813129503,-1.53759857794768
"ld0154","Maroubra",2,"ld0154_2",2276,"9/12/2016",1,8,1,1,22,30,27.4,27.4,27,27.4,0.000189,0.00312,0.00228,NA,"","","vDiffCO2S",0.002931,0.002091,0.002931,1.204,145.126,0.425364306,0.004674333,-1.469971056,1.847083581,0.185649347,0.168969716,-5.3656688,-0.347975971,0.915432873501527,0.537096099906216,0.923580787196737,0.614957081157424,0.498162757631432,0.593486730895097,0.671797925746867,0.527752813129503,-1.53759857794768
"ld0049","SP",2,"ld0049_2",595,"9/12/2016",1,9,1,1,22,30,26.8,26.8,27,26.8,NA,0.00213,0.0093928,NA,"","BigSpike","vDiffCO2S",0.00213,0.0093928,0.0093928,1.422,144.908,1.361091862,0.014957053,-1.469971056,1.487759221,0.352064331,1.623748588,-4.202572318,1.80559239,0.915432873501527,0.339106901481681,0.923580787196737,0.414570596846018,0.498162757631432,0.3999567646239,0.476395656362684,0.527752813129503,-1.53759857794768
"ld0018","UNSWKen",2,"ld0018_2",282,"9/12/2016",1,10,1,1,22,30,25.6,25.6,27,25.6,NA,0.00348,0.00184,NA,"","BadBLT1","vDiffCO2S",0.00348,0.00184,0.00348,1.291,145.039,0.50473572,0.005546546,-1.469971056,0.769110503,0.255417112,0.778870746,-5.194579887,-0.031190841,0.915432873501527,-0.0568714953673897,0.923580787196737,0.0137976282232042,0.498162757631432,-0.000452772461090143,0.0721123624781764,0.527752813129503,-1.53759857794768
"ld0155","Belmore",2,"ld0155_2",2333,"9/12/2016",1,1,1,2,26,22,26,22,27,25,0.00134,0.0078,0.00535,NA,"","","",0.00646,0.00401,0.00646,1.088,145.242,0.93826332,0.010425148,-0.300346364,0.409786144,0.084341148,-0.716653819,-4.563534315,1.137241701,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0089","SP",2,"ld0089_2",1041,"9/12/2016",1,2,1,2,26,22,26,22,27,26.6,NA,0.00485,0.00466,NA,"","","",0.00485,0.00466,0.00485,1.263,145.067,0.70357495,0.007731593,-0.300346364,1.367984435,0.233489843,0.587185321,-4.862440357,0.583792691,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0133","MP",2,"ld0133_2",1747,"9/12/2016",1,3,1,2,26,22,26,22,27,25.6,0.000903,0.00356,0.00443,1,"FST2BL","","vDiffCO2",0.002657,0.003527,0.003527,1.08,145.25,0.51229675,0.005692186,-0.300346364,0.769110503,0.076961041,-0.781169789,-5.168660922,0.016800245,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0095","SP",2,"ld0095_2",1183,"9/12/2016",1,4,1,2,26,22,26,22,27,25.4,0.000869,0.00369,0.00374,NA,"","","",0.002821,0.002871,0.002871,1.332,144.998,0.416289258,0.004574607,-0.300346364,0.649335716,0.286681572,1.052180727,-5.387234486,-0.387906603,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0042","UNSWKen",2,"ld0042_2",481,"9/12/2016",1,5,1,2,26,22,26,22,27,26.6,0.000679,0.00432,0.00147,NA,"","","",0.003641,0.000791,0.003641,1.362,144.968,0.527828488,0.005864761,-0.300346364,1.367984435,0.308954208,1.246885307,-5.138793548,0.072102133,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0140","MP",2,"ld0140_2",1902,"9/12/2016",1,6,1,2,26,22,26,22,27,25.6,0.000769,0.00435,0.00535,NA,"","","vDiffCO2",0.003581,0.004581,0.004581,1.046,145.284,0.665546004,0.007313692,-0.300346364,0.769110503,0.044973366,-1.060802026,-4.918007071,0.480906371,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0170","UNSWKen",2,"ld0170_2",2417,"9/12/2016",1,7,1,2,26,22,26,22,27,25.4,0.00113,0.00384,0.00482,NA,"","","vDiffCO2",0.00271,0.00369,0.00369,1.087,145.243,0.53594667,0.005889524,-0.300346364,0.649335716,0.083421608,-0.724692324,-5.1345801,0.079903678,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0154","Maroubra",2,"ld0154_2",2248,"9/12/2016",1,8,1,2,26,22,26,22,27,27.4,0.000462,0.00632,0.00645,NA,"","","",0.005858,0.005988,0.005988,1.204,145.126,0.869014488,0.00954961,-0.300346364,1.847083581,0.185649347,0.168969716,-4.651254963,0.974819739,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0049","SP",2,"ld0049_2",592,"9/12/2016",1,9,1,2,26,22,26,22,27,26.8,0.000351,0.00379,0.00283,NA,"","","vDiffCO2",0.003439,0.002479,0.003439,1.422,144.908,0.498338612,0.005416724,-0.300346364,1.487759221,0.352064331,1.623748588,-5.218264074,-0.075044053,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0018","UNSWKen",2,"ld0018_2",272,"9/12/2016",1,10,1,2,26,22,26,22,27,25.6,NA,0.00484,0.00515,NA,"","","",0.00484,0.00515,0.00515,1.291,145.039,0.74695085,0.008208251,-0.300346364,0.769110503,0.255417112,0.778870746,-4.802615411,0.694563477,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.498162757631432,0.135065390165667,-1.26536226203824,0.527752813129503,-0.231603986367692
"ld0155","Belmore",2,"ld0155_2",2313,"10/12/2016",1,1,1,1,28,NA,22.8,22.8,24,22.8,0.00118,0.00765,0.00717,NA,"","","",0.00647,0.00599,0.00647,1.1,145.23,0.9396381,0.010440423,0.284465982,-0.907736507,0.09531018,-0.620763925,-4.56207018,1.139952666,NA,-0.980821088015222,NA,-0.921339298563361,-0.916831458194018,-1.01290929685033,-0.950139159238356,-0.909461745131453,0.347756949468565
"ld0089","SP",2,"ld0089_2",1064,"10/12/2016",1,2,1,1,28,NA,25,25,24,25,0.00168,0.00735,0.00716,NA,"","TS1B4TSBL","",0.00567,0.00548,0.00567,1.267,145.063,0.82250721,0.009138969,0.284465982,0.409786144,0.236651901,0.614827635,-4.695207701,0.893437646,NA,-0.254860693791926,NA,-0.186588856088203,-0.916831458194018,-0.20775291707762,-0.137193304660608,-0.909461745131453,0.347756949468565
"ld0133","MP",2,"ld0133_2",1706,"10/12/2016",1,3,1,1,28,NA,24.8,24.8,24,24.8,0.000653,0.00106,0.00643,NA,"","","vDiffCO2S",0.000407,0.005777,0.005777,1.09,145.24,0.83905148,0.009322794,0.284465982,0.290011357,0.086177696,-0.700598949,-4.67529291,0.930311512,NA,-0.32085709326677,NA,-0.253384350858672,-0.916831458194018,-0.277960092913053,-0.208079698895151,-0.909461745131453,0.347756949468565
"ld0095","SP",2,"ld0095_2",1186,"10/12/2016",1,4,1,1,28,NA,23.6,23.6,24,23.6,0.000186,0.00618,0.00643,1,"","","",0.005994,0.006244,0.006244,1.348,144.982,0.905267608,0.010058529,0.284465982,-0.428637361,0.298622012,1.156562555,-4.599334348,1.070955009,NA,-0.716835490115841,NA,-0.654157319481485,-0.916831458194018,-0.71147437755634,-0.645788011782747,-0.909461745131453,0.347756949468565
"ld0042","UNSWKen",2,"ld0042_2",444,"10/12/2016",1,5,1,1,28,NA,24.4,24.4,24,24.4,0.000781,0.00577,0.00551,NA,"","","",0.004989,0.004729,0.004989,1.371,144.959,0.723200451,0.007947258,0.284465982,0.050461784,0.315540401,1.304460977,-4.834928315,0.634733489,NA,-0.452849892216461,NA,-0.38697534039961,-0.916831458194018,-0.420089182161687,-0.351583814148147,-0.909461745131453,0.347756949468565
"ld0140","MP",2,"ld0140_2",1897,"10/12/2016",1,6,1,1,28,NA,22.8,22.8,24,22.8,0.000722,0.00569,0.00578,NA,"","","BadCO2BL",0.004968,0.005058,0.005058,1.049,145.281,0.734831298,0.008075069,0.284465982,-0.907736507,0.047837329,-1.035765615,-4.818973865,0.66427446,NA,-0.980821088015222,NA,-0.921339298563361,-0.916831458194018,-1.01290929685033,-0.950139159238356,-0.909461745131453,0.347756949468565
"ld0170","UNSWKen",2,"ld0170_2",2369,"10/12/2016",1,7,1,1,28,NA,23.6,23.6,24,23.6,0.000199,0.00609,0.00667,NA,"","","vDiffCO2S",0.005891,0.006471,0.006471,1.11,145.22,0.93971862,0.010326578,0.284465982,-0.428637361,0.104360015,-0.541651401,-4.573034319,1.119651665,NA,-0.716835490115841,NA,-0.654157319481485,-0.916831458194018,-0.71147437755634,-0.645788011782747,-0.909461745131453,0.347756949468565
"ld0154","Maroubra",2,"ld0154_2",2273,"10/12/2016",1,8,1,1,28,NA,24.4,24.4,24,24.4,0.000219,0.00562,0.0061,NA,"","","vDiffCO2S",0.005401,0.005881,0.005881,1.198,145.132,0.853521292,0.009379355,0.284465982,0.050461784,0.1806535,0.125296648,-4.669244282,0.941511042,NA,-0.452849892216461,NA,-0.38697534039961,-0.916831458194018,-0.420089182161687,-0.351583814148147,-0.909461745131453,0.347756949468565
"ld0049","SP",2,"ld0049_2",570,"10/12/2016",1,9,1,1,28,NA,24,24,24,24,0.000186,0.00571,0.00176,NA,"","","vDiffCO2S",0.005524,0.001574,0.005524,1.403,144.927,0.800576748,0.008797547,0.284465982,-0.189087789,0.338612801,1.506157002,-4.733282346,0.822939323,NA,-0.584842691166151,NA,-0.520566329940548,-0.916831458194018,-0.564567618662351,-0.497460005382259,-0.909461745131453,0.347756949468565
"ld0018","UNSWKen",2,"ld0018_2",300,"10/12/2016",1,10,1,1,28,NA,23.6,23.6,24,23.6,0.000372,0.008853,0.0079261,NA,"","BadT1S1","",0.008481,0.0075541,0.008481,1.3,145.03,1.22999943,0.013516477,0.284465982,-0.428637361,0.262364264,0.839601881,-4.303845819,1.618076211,NA,-0.716835490115841,NA,-0.654157319481485,-0.916831458194018,-0.71147437755634,-0.645788011782747,-0.909461745131453,0.347756949468565
