"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0065",6,"ld0065_6",1.14933333333333,1.29702420570481,-0.448009302685284,0.907146378361782,1.44156274906731,-0.261473115191343,0.291955794494125,-0.240120843704452
"ld0065",7,"ld0065_7",1.06166666666667,-0.0426954702270344,0.902881460269697,1.22481161123159,-0.439870201586597,0.217159106994941,-0.152240269981032,-0.916408158263873
"ld0065",8,"ld0065_8",1.1,0.0978391994156023,-0.210479192330885,-0.120829413030987,0.444711364937072,1.07312923905437,0.34637605449481,-0.614071273337848
"ld0065",9,"ld0065_9",1.09433333333333,0.127403232005699,-0.456825186259435,-0.177094409804922,0.391827778161333,-0.0945870672497438,0.902030754825304,-0.658094693107459
"ld0065",10,"ld0065_10",1.11433333333333,0.322872152908955,0.29849974071548,0.387483200973068,0.690927438501735,0.265977702005363,0.830543676747462,-0.503722372161269
"ld0069",1,"ld0069_1",1.423,3.16840757667278,1.17389661130832,-0.234194908448808,2.20819522533955,1.04862507502941,0.744771991414705,1.5804140861848
"ld0069",2,"ld0069_2",1.42366666666667,-0.156676991289366,0.336976807227234,0.455790330173708,0.574586595994352,0.520809042546881,3.87442409861087,1.58440644785193
"ld0069",3,"ld0069_3",1.31533333333333,-0.599929963561448,-0.740641076670191,-1.01598824493483,-0.180324887271501,0.665267594751843,-0.869358830701504,0.909793864192465
"ld0069",4,"ld0069_4",1.355,0.210335476314351,-0.655958827255032,-1.01040531428164,0.0107101247168009,1.41092357127385,0.600884746860462,1.16304413614902
"ld0069",5,"ld0069_5",1.405,0.162792353237243,0.336006998493959,-0.00262212090598884,-0.422877398079246,1.63941388685391,1.98215428746872,1.47190734785657
"ld0069",6,"ld0069_6",1.34966666666667,-0.107885345927597,0.676624415547966,-0.413404718410558,1.91199349398175,0.983729353920554,1.28480948771422,1.12942834891181
"ld0069",7,"ld0069_7",1.31,2.2589888923178,-0.357809846292012,1.73555501764256,0.53404297989897,2.19293901801053,-0.457724306883198,0.875162259401721
"ld0069",8,"ld0069_8",1.32266666666667,-0.457553285404948,-0.0899632931231513,-0.263909605319757,0.913113629232803,0.496153903559845,0.67879472045568,0.957183732051543
"ld0069",9,"ld0069_9",1.317,0.967013070942629,-0.849494693178731,-0.353338749443918,0.717136559706568,-0.0033604819263513,1.87330239100272,0.920587448012256
"ld0069",10,"ld0069_10",1.446,2.16890049405982,-0.0290877982451955,1.65284047896558,1.20630495082108,1.04666144283507,2.1506460286429,1.71708129848537
"ld0075",1,"ld0075_1",1.01933333333333,0.0249570111007194,-0.492028862968664,-0.308570020608741,0.135260030727011,-1.03823562954532,-0.413200592092827,-1.26324725677522
